Lunes,Martes,Miercoles,Jueves,Viernes
31724321.1322,4.05062481807e+11,2.27131566128e+11,37643554.3313,2.85247975458e+11
7.75036696418e+11,7.12504857664e+11,7.21816626598e+11,76769782.9631,5.22322348504e+11
1.14544129645e+11,1.05976303579e+11,1.45795421327e+11,51493545.1755,99584980.0536
1.88214690163e+11,67038817758.0,3.43186623153e+11,61968569.7407,4.50252769966e+11
1.82731118283e+11,27268125244.0,6512129.91869,98622082.8465,57608490.8329
2.73186030241e+11,1.05245791619e+11,1.86141362087e+11,67538116154.0,2.09331285734e+11
2.12095174127e+11,6.76370421324e+11,4.76388166586e+11,1.39820929452e+11,1.71470739444e+11
5.44349434957e+11,4.09871452964e+11,4.15971648318e+11,1.34944355022e+11,1.49926619465e+11
2.49571725112e+11,2.19689440243e+11,71319330983.0,6.87987771118e+11,1.31532870627e+11
3.78408679196e+11,2.31014453573e+11,1.63073259634e+11,2.03494834128e+11,98050669.0415
7.28860293105e+11,5.76431937965e+11,7409166.03985,2.97802033079e+11,1.09458847166e+11
2.82897409244e+11,139733731.89,1.53747491697e+11,39596841964.0,63542819.7649
124687484.75,264757527.88,310625050.79,6.47191645918e+11,2.01262018749e+11
318437197.94,2.97027873009e+11,1.60709318202e+11,2.17752817866e+11,48040150.4511
9.40707123572e+11,1.06580611589e+11,2.03340149512e+11,80365975.2412,1.29371395137e+11
3.04284415373e+11,128095133.57,1.03083529023e+11,1.83607322971e+11,6.71068864152e+11
124006122.02,1.26210001731e+11,1.90659175345e+11,1.83338957487e+11,1.30542160163e+11
2.20004549839e+11,1.13924228463e+11,51118427.5206,25098573439.0,71060219.7627
78536274.8135,2.51035390953e+11,2.72596437863e+11,88819508882.0,92239912.3727
1.38749712229e+11,48453997.7196,3.22903245821e+11,1.39105743276e+11,1.53842098141e+11
15831318.6741,1.79066463209e+11,53610439.2548,4.87992495599e+11,9.62088611655e+11
6.38039334615e+11,18356707.7557,32275367.0674,1.73058161495e+11,40689074.7209
2.66934638553e+11,69440656.3597,73483707.8212,1.66785248383e+11,1.57364089178e+11
1.34734683089e+11,3.47856958677e+11,1.42064653898e+11,2.21457430397e+11,2.77337216989e+11
1.50389349153e+11,1.05505186525e+11,2.29717784961e+11,4.52781542022e+11,1.31469186998e+11
45549228.1846,4.25943699525e+11,1.51650420953e+11,4.16576596811e+11,2.55619310011e+11
1.73593603984e+11,2.66651326509e+11,2.50228999696e+11,4917053.27425,1.71908082205e+11
2.20896819804e+11,1.48377931252e+11,2.00246087875e+11,1.57013782549e+11,168629100.25
82733473.7819,2.25956555494e+11,3.78525135713e+11,2.21930552508e+11,4.90866474463e+11
2.82299149089e+11,2.60467643502e+11,3.10979835463e+11,2.33309229146e+11,32961170.3159
1.99441609268e+11,92896244.27,2.89734477828e+11,2.06037723192e+11,7.40250278748e+11
73289957733.0,3.69781919091e+11,5.31984987027e+11,2.97030123427e+11,2.65346084765e+11
57221309.0479,1.01819749057e+11,203637687.77,3.67254985203e+11,1.27911744525e+11
2.86936712717e+11,6323739.48589,376869587.18,38383770.3361,18374590.0932
1.25176873982e+11,1.41127915108e+11,1.42666146252e+11,74248114.2687,86115096712.0
1.35349974368e+11,1.74194082907e+11,1.47841807533e+11,2.19179011275e+11,34637846.4305
4.33228083041e+11,3.41561971322e+11,2.80930875253e+11,188683282.71,2.79851443934e+11
1.51163329433e+11,2.46398800333e+11,3.09540347129e+11,24695423.7978,2.18262804909e+11
78404785.9374,2.67093899199e+11,1.55380309721e+11,576515333.52,48115015619.0
5.47793106002e+11,1.23554621527e+11,242001290.36,2.22025511884e+11,2.61192249393e+11
1.96440276068e+11,288951003.57,1.28303854949e+11,3.70109088856e+11,3.83285181758e+11
3.11116497623e+11,1.06490338193e+11,2.77008110472e+11,1.52130591857e+11,1.54537920441e+11
2.93324551439e+11,92113340.6182,1.65974828442e+11,2.70136769375e+11,1.39526021941e+11
6.41631087808e+11,2.91578220409e+11,3.64667203508e+11,6.78482980854e+11,6.83684337507e+11
2.49560635885e+11,1.62467717725e+11,1.47759873293e+11,2.09235204901e+11,7.73573669358e+11
884048843.4,2.29654117873e+11,6.38425323016e+11,1302430349.23,2.30530924716e+11
2.47772674605e+11,376398586.41,1.95397382539e+11,1023549051.95,2.27542744902e+11
3.49187208185e+11,1.92110050403e+11,30937145.3984,3.28890425853e+11,3.82565856207e+11
78002435.0887,59012242.9433,50568170.1008,2.65914301757e+11,8.18566989862e+11
1.68589721913e+11,1.41743791074e+11,2.13958361222e+11,5.26257725811e+11,4.88968170978e+11
3.70094375355e+11,2.01460914603e+11,1.23507146126e+11,1.69543006914e+11,1.06607065322e+11
2.41231027468e+11,59630873.5667,17508398.9739,482244947.22,746258286.0
66541948.6295,5.73828752131e+11,87385909.5482,381387202.6,61372607.6849
1.86518957407e+11,3.54637819564e+11,116728689.34,7.15054724651e+11,2.33654122866e+11
20748550.2708,1.70973807661e+11,104442653.53,7.60322219847e+11,7.36056100842e+11
3.35154575929e+11,1333719083.02,5.25064929115e+11,7.49435372653e+11,62023282.0223
804393137.98,255594888.64,6.97894196095e+11,1159429365.01,3.35235722387e+11
4.14993100389e+11,1.46098287635e+11,3.85992126378e+11,1282871088.41,1081237724.95
6.21159181382e+11,5.51458318351e+11,4.30982996407e+11,3.30109011759e+11,3.54221225228e+11
33488329702.0,2.47259488111e+11,1.11021919485e+11,1202448989.29,8.15596249701e+11
1785772757.45,1448821519.53,6.78868952804e+11,5.13003606439e+11,6.51136342597e+11
1.37784299716e+11,4.86774581864e+11,2.41695209019e+11,3.81728090811e+11,6.22932612687e+11
3.29673228219e+11,4.26543790852e+11,974907358.8,503391271.68,1.41166953516e+11
2.84028398375e+11,1029349431.75,3.33739935661e+11,1.20825419274e+11,1048979808.72
2.87955880559e+11,3.51984827633e+11,5.00419123223e+11,4.94380978937e+11,7.35894200415e+11
73952400.5935,4.25043817373e+11,1236468310.7,4.55475983715e+11,1102055957.38
4.31249404144e+11,206210043.81,4.38394343289e+11,3.96410610888e+11,1.47546153617e+11
6.74925772221e+11,2.74373498388e+11,2.96120226024e+11,81006489.0822,4.43896155379e+11
5.12791369131e+11,3.38993018827e+11,3.99227035775e+11,5.43156013864e+11,499687269.3
4.46260669475e+11,4.88906362272e+11,1.71383903503e+11,77132972.5091,1146392384.41
4.49708234439e+11,144105907.95,7.62185543112e+11,589535338.26,1150100236.94
71037568.6648,3.11573911395e+11,3.00157499529e+11,3.46936371654e+11,7.00897087388e+11
4.31214363873e+11,6.09843232906e+11,1.49223142041e+11,1.39466553829e+11,1533326661.78
4.04802738704e+11,6.87741982889e+11,3.88132889272e+11,3.04167178933e+11,2.77062294699e+11
7.56528470632e+11,61158992.8418,5.79401755711e+11,1829681457.66,2.19783073321e+11
3.99563154408e+11,4.30097719186e+11,3.19936153071e+11,2.39168934678e+11,74104571.9316
2.85410481253e+11,2.49065534316e+11,3.62158916395e+11,9.80439157989e+11,4.06636544002e+11
1361813553.05,4.41374370127e+11,67034375.1615,1046449748.63,7.89681582682e+11
1.38567510173e+11,8.33363281233e+11,8.05484392021e+11,1.98389943522e+11,1.72580009962e+11
1.42160741627e+11,1179420584.78,5.43507188228e+11,4.62436583622e+11,3.52128490634e+11
4.81428111255e+11,6.59417214266e+11,8.57807983308e+11,866062011.25,388836588.9
5.64350414004e+11,3.48067214329e+11,97523363.3829,2.70701378857e+11,1167629894.31
4.00019474598e+11,324845159.68,4.28296904206e+11,1620648300.39,8.62515805289e+11
7.57140279722e+11,1.83551779862e+11,1.93143070964e+11,1781558284.56,8.66471651456e+11
3.97438262119e+11,3.72435567937e+11,1206283960.95,4.26736037998e+11,4.12413447487e+11
49290754.8828,8.05906384614e+11,2.98388989469e+11,2.42702143852e+11,5.15884109518e+11
1.77310482612e+11,839241220.77,4.58104924612e+11,6.92197363327e+11,4.97644355456e+11
8.76408088906e+11,4.28745374132e+11,8.45358627531e+11,2.86561178316e+11,3.74760543451e+11
1678178274.89,4.77053131057e+11,7.47086714677e+11,5.46772049721e+11,786910682.95
3.88380604526e+11,4.72679642016e+11,5.80918351323e+11,6.94590333681e+11,8.22017811865e+11
406358582.85,336158138.07,1.81210152985e+11,1228034176.25,6.17503810923e+11
1189505525.09,2.77463601963e+11,5.66446753693e+11,5.72697314863e+11,3.06324572928e+11
1.65865310606e+11,4.15968622461e+11,1084140050.24,1.88977814792e+11,6.20795142402e+11
2.79273274644e+11,5.69326463211e+11,5.96979236395e+11,3.01160472678e+11,1.74974953577e+11
1.23087943491e+11,464400164.11,5.71630755406e+11,5.79974836264e+11,2.00039698353e+11
6.84590921019e+11,4.51309796802e+11,7.05254480935e+11,4.59927999951e+11,1008307961.78
4.25693646481e+11,3.72059809557e+11,5.68117080051e+11,1308717797.86,1.48906292296e+11
1093724713.57,3.30864555066e+11,8.20925674383e+11,1007734247.65,3.62182213775e+11
541367405.63,3.70729461499e+11,2.89346786603e+11,9.47455527424e+11,214306753.53
6.58522526303e+11,4.32793084936e+11,1042733356.14,1589737508.97,5.21195004712e+11
8.16209908115e+11,5.07754449585e+11,1674846407.72,8.90440560219e+11,3.15297086684e+11
1131216375.46,69259798.9122,2.52853924134e+11,70560789.7393,3.31569235338e+11
5.43518654553e+11,1046537973.18,1309196553.98,659682709.57,1.42356779332e+11
2.46436213549e+11,4.48049306039e+11,19424669446.0,6.10472484085e+11,1.59035315166e+11
1095248648.76,2.11451767176e+11,5.07015467028e+11,9.08177541815e+11,8.91434247534e+11
1675139393.5,2.87787781063e+11,123293375.8,8.19889588042e+11,8.43888536243e+11
6.15327832379e+11,3.87741150565e+11,1069308404.99,129927897.35,4.96472516107e+11
5.26635728881e+11,4.25578485219e+11,3.61449666299e+11,5.50332194307e+11,2.08932225843e+11
1107780206.81,2.18527492015e+11,856051384.55,8.43492475189e+11,6.57431047405e+11
2.79212634863e+11,7.08331870416e+11,3.91452380564e+11,80347803.6698,6.43340130907e+11
9.25534234813e+11,2.26034489079e+11,5.64141334444e+11,1156919701.34,4.44700036671e+11
4.20781008864e+11,2.86442144836e+11,6.89252558703e+11,3.43381372634e+11,1027155828.59
4.01428291371e+11,3.20600933642e+11,3.55773846922e+11,3.35351881707e+11,6.02540603559e+11
2.82413563705e+11,223700065.23,2.63058529372e+11,4.73609510678e+11,3.63553170205e+11
1006697240.28,5.08798688472e+11,2.80043202133e+11,65626253.9134,3.89470168089e+11
6.29767648143e+11,7.49031272423e+11,8.67366146442e+11,4.59280467786e+11,5.38772756337e+11
4.07096922182e+11,1325660443.94,1490782899.53,311841152.19,2.20374479894e+11
2.18135624898e+11,7.56009358968e+11,25813298.9703,3.17129511672e+11,5.10262163997e+11
6.16797189749e+11,1.26022971604e+11,6.29646829346e+11,4.05924481944e+11,6.10894667453e+11
3.29338855759e+11,1.85902735677e+11,3.53708875895e+11,4.10714596501e+11,3.74360032922e+11
1.74097428228e+11,509844874.15,247843250.04,7.74150938732e+11,6.92869046279e+11
3.16380360879e+11,5.34839774521e+11,5.08462365631e+11,6.99240804617e+11,2.46235548655e+11
6.69364194938e+11,4.68661827737e+11,173714456.08,3.06657063547e+11,2.20737196128e+11
8.19073147503e+11,1.05804126872e+11,3.22425376543e+11,1.93100668482e+11,2.69609666991e+11
1.29290901037e+11,1.12485387772e+11,7.93252685741e+11,1217859234.39,9.00209493737e+11
2.79817259628e+11,9.57129196671e+11,7.78008576796e+11,627377179.13,1010829326.11
4.63778168604e+11,7.74216755772e+11,5.45118004057e+11,1186299480.84,4.93046212969e+11
4.97130114544e+11,96033208.3264,1.68139593663e+11,8.86204006307e+11,7.70010758106e+11
5.83389473621e+11,1065963931.26,5.35199832234e+11,3.47545561779e+11,4.26559864296e+11
1005852243.0,586145664.09,2.48959629614e+11,2.35414350577e+11,3.31439268121e+11
1534218810.47,1.65660232102e+11,3.06234406968e+11,401984052.44,2.08408072243e+11
1186147603.29,3.63985553216e+11,1.66999615618e+11,6.79459082996e+11,252169916.06
2.44060975389e+11,1.17937491539e+11,5.45109701315e+11,4.82420058614e+11,2.30858534692e+11
4.17055163687e+11,6.59912815238e+11,3.21777987289e+11,3.51117403665e+11,23666375.4424
1100401069.88,2.33494678618e+11,1319617685.7,1.46874916401e+11,631191984.01
9.82258391871e+11,2.00707470333e+11,5.06455064637e+11,100590.406314,1012882525.66
2.55438231031e+11,2.27711817989e+11,4.47534437697e+11,2.60923128823e+11,4.90446091741e+11
8.38593884399e+11,3.64461083005e+11,6.33236435895e+11,2.20751640408e+11,95245331.7821
89256703.0063,1.97078600323e+11,2.06769477995e+11,25143074.6441,1.93055057566e+11
2.03030588363e+11,5.50534874728e+11,2.69775380566e+11,6.19873501036e+11,5.23957665969e+11
2.89575271496e+11,6.03953596974e+11,4.39565997467e+11,2.75274924006e+11,4.52954624314e+11
2.68530603033e+11,6.24783323739e+11,2.83239461863e+11,4.26042347835e+11,22665340.1296
5.78594845316e+11,1.84916327366e+11,317274753.08,923824123.62,1.18634331825e+11
69317648.7205,3.75412587081e+11,3.97887863844e+11,5.55679547114e+11,1.01895061035e+11
90206920.6556,87521910886.0,5.00678091889e+11,2.44866936319e+11,6.71727674093e+11
8.39973990806e+11,7.31710359957e+11,5.78507329253e+11,6.46027124965e+11,1361708251.5
3.00628798071e+11,96321018.7051,2.05385999603e+11,8.99867019153e+11,6.23050061917e+11
1.05161444116e+11,1.61332817426e+11,5.97147852449e+11,1.70949673655e+11,9.95887792067e+11
3.74042511466e+11,5.02922534901e+11,969866680.27,6.20603838001e+11,507804019.84
1118965877.97,2.31691873085e+11,5.11266328097e+11,4.40037216332e+11,2.59325808529e+11
2.47390707845e+11,4.48493522931e+11,9.38101180912e+11,1375702649.77,8.32318939922e+11
1251621439.4,96152720.2485,3.45767570583e+11,1.34457037935e+11,7.13587771173e+11
9.28089524399e+11,3.70037016891e+11,3.35831743084e+11,6.60664036584e+11,5.03154012855e+11
8.56017466772e+11,1042814213.06,4.61604297462e+11,3.29684402613e+11,2.15963770171e+11
2.25543711157e+11,9.64572005779e+11,469193139.63,2.95990394056e+11,3.51599262206e+11
4.43056776773e+11,2.34228313021e+11,2.04960930132e+11,5.84260011026e+11,2.98394311904e+11
4.34030096507e+11,1.61815947055e+11,4.14293072056e+11,1165520518.17,77401172.43
3.63666496426e+11,1.99836141971e+11,2.91399982147e+11,3.50168876471e+11,1642417242.08
7.42036188193e+11,3.29782264122e+11,2.92664821796e+11,2.37431856448e+11,4.95476818174e+11
3.14021735685e+11,6.06857653443e+11,6.15054840661e+11,6.56179150243e+11,4.35284939934e+11
2.20143830409e+11,2.84857561211e+11,2.70332452215e+11,1401124998.47,1485523860.69
1163385295.26,1420870159.13,2.41431085293e+11,7.49178533345e+11,76681568692.0
3.57526844493e+11,7.70684734733e+11,1.52423475987e+11,1.23370543632e+11,1445690734.96
3.83897907617e+11,2.06138011241e+11,5.51362689257e+11,3.58573749301e+11,3.41148783508e+11
7.31053699798e+11,4.21997594298e+11,1605843010.27,1400438315.64,1.93651352214e+11
1314715491.24,128625795.85,7.94229343551e+11,2.48978639757e+11,7.20222480711e+11
9.48162402658e+11,4.59645905759e+11,3.87096828948e+11,4.94613289456e+11,200977923.27
2.26819071438e+11,8.46485783182e+11,9.54840466027e+11,7.10319603144e+11,221337431.2
3.18871447906e+11,5.27672236041e+11,1094250020.91,5.30711602373e+11,7.69017669753e+11
235345157.3,4.48385270816e+11,2.91874712969e+11,1.22493022528e+11,4.61922692914e+11
7.89916731756e+11,1222699394.33,8.67192815317e+11,7.99184287191e+11,2.27038125325e+11
5.68604007478e+11,2.71297155416e+11,4.13374522862e+11,1125768367.89,1418322165.72
2.51073768211e+11,788521364.09,1.34732011181e+11,9.81609893329e+11,1158054337.99
4.65118057796e+11,627647468.84,1.35135482392e+11,88552900.5469,3.72625911826e+11
88650199.8896,1.92838650804e+11,7.21561724912e+11,1285961268.54,473998662.67
4.73122077453e+11,4.01222926685e+11,6.75590432513e+11,5.37480518492e+11,342792201.94
1286506702.62,563111972.07,4.55206657408e+11,5.22031655984e+11,3.65901370684e+11
98506743274.0,3.90516045528e+11,6.21246473471e+11,1.63228734987e+11,4.70123213579e+11
84264718.9785,1078635675.43,3.37702043081e+11,7.44170701252e+11,1516336994.77
3.81766334028e+11,8.44294354279e+11,1060774057.04,23918413.6675,3.27905035047e+11
5.10712041931e+11,5.20545083906e+11,6.78474823922e+11,3.22079273608e+11,2.53346609528e+11
7.19973738073e+11,7.51502673983e+11,1662625130.03,67296962.9833,5.02835114204e+11
9.63879889728e+11,1.10218715289e+11,477261366.79,3.88940511181e+11,1.95914618235e+11
709931672.83,1091353019.51,1196575405.57,4.51859011157e+11,3.13451340451e+11
5.00143991744e+11,4.62620723626e+11,5.39216245356e+11,1071342055.12,2.17328454252e+11
5.71233564721e+11,1.93425630454e+11,2024882129.06,4385411.83269,1024356224.11
431539950.46,1.42037566491e+11,1.14050591489e+11,1.61674028606e+11,7.19515308237e+11
1403531793.65,8.32009796355e+11,2.96662669195e+11,6.88473420478e+11,6.19506058411e+11
2.39941038106e+11,969382942.01,3.87885869312e+11,1.29674245786e+11,2.36054375243e+11
4.70943750368e+11,1.39446343375e+11,1178437836.06,5.31058399218e+11,2.64913719994e+11
421741868.85,1.92771026166e+11,6.46104049073e+11,9.84599978982e+11,6.20103006333e+11
3.12918461167e+11,8.44236232462e+11,9.93672349657e+11,3.11307943388e+11,5.08126505996e+11
4.41753856988e+11,7.36382515595e+11,5.78083504945e+11,4.31032524018e+11,1.76800571043e+11
4.72022778444e+11,118759232.87,2.36460106454e+11,8.09524996714e+11,1027243171.91
1.37641451106e+11,4.03954029425e+11,1012400302.3,714141607.66,4.87555409118e+11
3.25603975633e+11,1186965544.68,543191172.07,2.27161399562e+11,5.04585077429e+11
3.26393625377e+11,3.54476136541e+11,985672430.82,531931451.65,9.83833495255e+11
3.68071942075e+11,1330658345.67,5.49689443773e+11,1.96692787266e+11,1.88178911926e+11
4.50800678283e+11,1693094791.23,9.79091820561e+11,2.55436241246e+11,3.31448610545e+11
3.36065507491e+11,747280623.09,1.65503498166e+11,4.39016475705e+11,36273871.0469
5.49370295544e+11,3.86299499793e+11,1.27116898763e+11,5.64968505058e+11,3.11592610003e+11
1117482581.23,1360399983.63,21146732.0146,4.50244488069e+11,1.96538299296e+11
2.52078926767e+11,5.69095307278e+11,2.76103735361e+11,3.24237620248e+11,8.74818219812e+11
1.82643263239e+11,9.48658513445e+11,3.04092114797e+11,2.80017633197e+11,3.17275117476e+11
1.25503214668e+11,6.64730579855e+11,95989345.6517,4.44249915393e+11,3.64583318798e+11
5.76286978001e+11,6.96441227414e+11,1420817844.3,9.33257914324e+11,9.74470084728e+11
1.62498859444e+11,68703481.3006,4.91220986316e+11,1.33707334858e+11,3.29010793863e+11
4640105.75845,1289416823.23,3.88271752853e+11,1783902736.22,7.25177940187e+11
9.70147662473e+11,262976.025166,1.44935496638e+11,2.23766512874e+11,1395579284.74
43225938.2462,4.12101426274e+11,9.76261269964e+11,5.44662614342e+11,5.15055281012e+11
309715573.55,1.99605750876e+11,6.48378545125e+11,3.09566187424e+11,6.40069788769e+11
68998086.1441,301090979.5,3.83481218646e+11,7.27420813903e+11,5.27788692616e+11
2.55739934792e+11,6.08347457458e+11,81323102.6943,6.97742059038e+11,1483411516.78
1.29631158737e+11,1063941650.83,1230825592.51,2.11518346813e+11,1.41728412044e+11
5.55681237548e+11,430541598.05,3.91793128131e+11,6.55869373756e+11,3.97300429734e+11
