Lunes,Martes,Miercoles,Jueves,Viernes
27872306.1217,54622409.4005,19368114.5288,4531430.02247,11954672864
130785316883,783261.032636,384630067097,0.0,352858748352
35118925.7414,124716913677,3760536.92697,58685311.0648,139480046053
17241330.1357,45603498.6506,0.0,47245885.1009,38198770.8846
717595.725298,3072252.77238,82244174.9308,1638385.56854,23891101.8739
286764286327,30542293.1097,4763275.54546,0.0,3922657.64217
99248957.7907,91938911.2098,-5120063.06974,99068279.5763,34049076.0536
13245577.1786,18599740.2061,34075936.9972,12846930.6896,-557698.657727
55668118217,49690535.1528,89396552.5463,158447709883,28545951.3016
8746589.33608,6264604.66379,72203760.2933,70886856.0787,28148754208
190344308629,94447148.9895,12983098.3315,-5584651.86972,16167365.9405
28613392388,9889208.71551,53712536.3716,16193344.9566,51530138.1361
30291865.7194,33132855.0012,183256511259,99307644.2758,13727788551
20439344.3835,3661431.78107,80887561.8531,31120062.8152,66162070.3542
1130077.45877,35866388.9372,2541006.37007,5468215.94731,1323529.77417
18227804.7032,148423330881,11896966.8351,-94718078.9568,31204839.1282
7037377.92605,27252952.2447,52367997.0125,9400456.54785,24274199066
2333131.40766,59492078362,5541709.06531,1860243.80433,2273196.82781
3717112.91039,12961450.8516,59416436.0306,62286902.5465,56652331.6892
21376506.7937,35025732.4188,188372951785,85299367.1669,37112336751
16939085.2148,78830216.0079,-7679054.80231,8332796.67358,39482115.0635
133713429878,40351621.8194,45253408.8358,128584131724,4853227.11243
91756127.7794,94989854.7667,11824206.8403,130759035074,130835662646
12164067.5093,5477497.17201,79552957.5706,142500648799,13888926.1432
18310793.7472,21304250.6055,26642684.5182,123900427146,31958393.7936
39281880.5693,1270734.76427,54273658.9668,144627164834,24762659.5919
105525465126,16526406.2599,0.0,10012138.8807,306932067628
429423.593524,13326292.4478,12732123.7034,53453103.5098,6376194.67246
14497593.7415,-3700922.23239,19176319.9622,170197114646,21778952.8027
10582122.0009,70768107.7743,72441895.0405,269420239986,280485880659
23785138.4761,2164326.12991,28455854433,70689460.8714,9676399.42207
0.0,4505415.83698,-1120002.4824,462693899868,-2481829.65825
45867849.1239,47806897.1784,74616559.0783,161203795135,1602469.79468
39490402.6695,101850273.95,16084572.3265,106417140249,23637048.5206
24980052.9635,36362347.6596,222399390557,12741488.6369,136351750511
69305768.1866,10788312142,15096123.9342,62500165.2832,-2124688.03196
181308492017,17713680.0508,77276751.3726,92163732675,58707383.5656
22145922259,10622919.7195,67504529.3549,129469298874,88699870.1569
310321767397,61920042.2377,136712134552,138562050578,64462976.3044
-6094754.2583,2583164.64241,6763240.76557,115401485634,19665581.9048
89665620.2167,28020610.8454,10420569.0117,7004186.14347,71655926.6405
321834.772455,22227748.7811,13575823.1199,306766336772,26345827.1854
13607618.7784,68791103.0873,6837520.77812,85228910.1316,126828008845
19301160.8834,245304839156,154120591548,194199901541,5114367.93564
8379420.55784,1309145.87242,47607959.8584,149351235281,89453725.7315
60147698.2938,328767707643,24822823.5055,2625325.17552,30449863.13
7640634.98879,49331738.0859,148352612575,225183286691,23365660.6393
57494863.2255,115170998805,2220096.70696,71601053.8212,81910965.7562
25537088.4006,188219473547,229512419579,165556177398,130050719966
432262635119,105506570163,91203111.86,50859036.3314,510197078115
292004305625,-4730728.32217,127822928438,229478444747,57900975.5263
5490637.4509,438640960335,438389971231,40815209.5866,375414840703
20459924.9561,39984771.8641,1998411.67234,90161070.8719,79214763.3174
66814369.9174,245675257.71,55139236.1424,80458748.4399,150347312.72
13074188.4812,137311748959,53586729.9581,24182943186,229665133478
261170640834,172788947387,139647734935,48197979.3762,213786971879
5233182.93184,130914207887,7924341.09604,322963632937,550852200984
139166800184,59676268.0424,196770091.48,259314984335,321809779343
206316503816,78168043824,220547894162,185587790634,57447859.5887
1028028.80697,19358645.2963,74994321293,278639424.32,145190370198
104818886557,269232381415,453543017226,36551109319,345708901106
155670584668,370323462206,72836430.1916,3967632.71761,171357234.17
506690365765,13860319.7098,325811599126,30872524078,3893285.25837
48063342.6457,91649387.6749,66318477.3607,280456585405,20496951.0593
318059856155,194471387557,291943583482,-12376990.6687,116184833567
56500631.9491,80504121.1356,167368714606,245907295207,88196148.9049
42060089.8494,434179690936,-18811573.4901,4043000.69153,209349888534
227089044.51,68437997.1457,296973337338,8378616.61449,119001420.26
198214203821,107680053377,127622012579,20753163.6347,145875828.42
10965104.1143,172707100784,210248179714,580476348356,195169255678
391817416387,194871699765,304448575691,56194904.5634,239254796721
488631457109,256679922624,265975803263,249590623537,256339415157
242961870575,238837718958,19636480.6446,161139875431,198789200984
99966410006,158268490767,217522420029,39229141359,155266569984
109354078055,360724717114,131599635218,86068925.5908,109857873801
9282398.05802,58719687.3778,31591725.1977,177850380389,352203114488
94301583026,-918582.753376,120177702911,364002971941,9889907.56226
27030043.5333,155446262397,228307843455,138834278931,11723617.5234
188854304979,318154050052,64468279.9215,4864718.95692,219363966218
281780885339,279978048606,206095374698,-81399320.3418,40143858.4468
123747084276,181936359.04,6658081.94563,358706776926,177132125704
124609278723,31000175.7275,150701702259,39829869.7285,45780333.6478
298265629327,131185444464,285986798754,59807490.0652,27951470.5333
115468889261,42817676.7772,-73572621.9612,181891894674,69937800.5751
145089756091,99576620.3263,-398.468222853,80731683.2809,185251838647
199565475256,197123882771,54920764325,32335210.3691,129690112103
163548597536,290007335847,2957716.2929,349326613232,573244950391
8340016.70456,170884238253,128352935341,38319577.1776,46135825.8709
498090228.05,471348241229,269885302511,129575633679,286523945629
129798050497,230084627462,351151042017,24916268.0922,162586952681
13097985.1089,39486283.9203,222029270448,53618400.4846,429803906153
18525669.8977,295615079588,288882432913,467233482577,201963134.51
48748450.2148,32249555.7265,284941429134,30987813.0057,234740174382
182836679774,77985069.8683,130716186.57,214701884008,12094444.1797
98066836519,320290994852,126932502917,92148036.7535,34051548.8104
199443023566,75706712.6397,208550988.14,273388180806,171432593327
333943591497,25048205.1216,238352413468,175563969327,0.0
82635510505,32404254.0696,359793907895,36359374.5298,4313979.01213
346338218378,35033787.8338,325476685544,102478800374,267204419437
94860647.1255,176823547735,94346521.6948,49697346724,276296943602
107867975688,281098930.11,41706915.8935,337049486879,71330448.74
13568459.2117,200523345608,71629899.7009,175256383344,153379746322
233117549138,175950843197,69463737.3132,252685245.72,163340784265
-24302645.9829,137669121206,45194195.3146,335924513986,83733534.0228
242014332335,415078100667,142418799751,10371645422,-881070.461692
326166989269,186221358651,66595580518,87756646.5214,63627213.1251
14061375.6773,53760429243,153366106104,154928928251,44012989.8647
340803882641,76894249.8059,267751721726,52693575.8952,114205226417
18210873.5411,345053266314,388504749292,84150145.7997,186457220508
292244473911,152649031372,54254837.9869,94941155.5365,36026307.4737
48576241.7714,30808473.1022,22221093.6127,339245692961,138916674623
237913213.06,57507580.8365,24390970.0689,241036924156,271214146181
209356226.2,151869720846,321922301958,143208764868,151934258.9
22390585.6505,52670426.0948,298636838088,236384334332,41579326.8591
196635822425,23162913.4385,-15222915.3562,165026592.06,112343132453
36884718.8816,95833897.3366,269621583913,173493278544,9404450.90326
18635607.0766,67100665.2057,5854295.40825,435991101674,25651696.0006
92544768.2445,339221643.13,46466224.9205,52545628.7145,373034923726
214708355335,277419575561,204525279283,272835686199,274403364847
306654553803,29378300.1061,0.0,30409362584,331000295064
313924102235,304520122567,269766980894,269118762835,93865869.5497
280441958652,180376219014,64487492.5619,36065013.1659,309373555348
22879966.9971,375576439117,3753513.09573,72268266.3807,120509551158
57836393077,47733693.6133,18145971.4807,291990319.6,188049900485
275662079202,93410442.6273,2788173.46796,160978764766,306777593966
943273324896,12119967.2709,430568671476,209966878108,145236018174
82814620.2995,60664429.1263,112141203666,-3806346.34473,36025454841
114803371928,53024718.5489,51442613.5075,112588331583,117083879148
141271617375,109221194199,337004867747,156197424.88,242641417972
206835469972,1513422.01685,272152459196,44169636.8507,73006595.9225
289848910875,54138998.1661,149135893648,311686247087,246443256402
273131762036,12070667.9745,79377873.6885,107240332945,272551376.53
252672042.05,311002140987,116501783.29,219867248049,268358532584
100135499409,352141889621,59593123.8934,63042787.7541,201098259102
254781063825,35376367045,2362336.30792,21871193.6354,301279443.85
415963589321,352208164758,196462114134,117014192966,140738609757
-7616584.83841,268996675672,101333259944,137790087981,193624792472
49760809.5853,192344263549,2272687.60372,133677529411,30645890701
76388214165,121741955688,37206906.8765,39949386.0026,150230075641
21374556.9019,79548691.6882,55884059.6857,3040120.85876,2027151.96552
255815227014,210552159512,125180679.34,133702859.67,384387111807
186504421389,380687229.61,161946452607,81591663.2353,299832927176
348732317.89,138808418623,2049054.04382,51524935.6547,199583368519
23115506.0784,345742876009,77305167.7124,281776865461,212720228235
241606125.95,175220031119,15325703.5472,53653040.0713,77865281.7702
13099372.0086,169961862.66,35547490.8696,38259442.3623,11868373.9595
313562516195,281981697652,215761423531,225165039422,394133088162
36723892.7609,307151424859,56537943.3727,16720526131,217421042461
144768687273,313836943599,110684862969,-28389361971,203975963805
171608682537,496250503928,173107040736,130513595212,793634.190961
131460573929,320573747579,80645951.0965,24007594.1976,6586089.56924
83508648.8978,17939689.9907,220824486521,117822699761,274495927043
201956392922,333785068137,229029077499,56325095.4409,75844164.2212
208069380737,5808433.4798,409151343.15,288095903421,-66235185.8444
56178303.7925,54927560.6644,137572123427,278055765.55,78522980.4599
15521976.3989,322466347711,90344755.8542,170604380448,91362660234
15875779.7247,218763638756,78919137.0392,294007581956,2106031.09644
373537065156,194991568181,160215189202,191999915612,379103970986
111749230941,256188500946,117682975924,27080731.5223,80886710.2489
140424615303,239550048436,144561647113,141131968347,45150540.0747
36104774.2069,117095545307,24798725181,323507422686,318471096646
224829488666,219480736066,155389464164,246808668702,20433793.5302
103084337.25,153068556083,148576166627,18303458055,299489678978
336667227282,158636597631,248977.336674,190989011929,263844151908
698141565918,264895584232,549674395666,104318028256,47245333.1468
40434478565,159650112818,311097768.94,289359320374,173303141015
242504093.58,313866835249,50586352583,80021330796,299560789534
105859479.41,67950441.9476,191628270287,277618730553,195858497555
109593473882,288054238175,126801378784,367241303.6,82587061.4344
517182775645,207246848724,4634714.39701,51214336.1122,385786093857
64897600916,90486373.1811,297167896656,37156332.5168,2905587.84387
215747369488,114096544524,88914974.4011,33587487.9349,20328739.2733
59072627.4555,66784551.5518,63343987.6291,1635896.37775,200592624461
197004429022,123708382453,45655494.9214,18660070.0077,348892364084
3226395.48628,150615166381,144992497121,355552786244,-20087201531
50857479.4259,136685192982,483520539443,226777565994,169130334486
174339781.12,135051948414,42052319.1308,136626328262,282737018826
106880728471,11697564.2185,5283715.09784,704007478662,203655935.32
61156526.3353,271143480327,261455510981,-6361525.9052,141947894958
318276331922,302190329618,93815173.0322,39118556.6348,95482362.2131
2014322.90159,107909723878,186125377765,1590930.75868,73343361.4633
145396454021,128283395.13,19346291.2268,303126212391,43774868.4316
501339960041,46685567.1946,351875115043,127182796322,2808270.83277
397226606382,35672674.7433,29689388.8567,269609461549,127019609054
189852505755,224324954128,386204526555,121630109159,631992648362
54285367.1976,377564804801,343275682989,182109564.66,32895154.8863
-574673.098128,46472376.0764,191513573959,211566661.24,84391729.9149
351932457193,16137941.4255,191981070377,304674801873,276831817609
134044465631,172555151664,331785756637,59088218.3994,126420070819
16914299.0297,5020802.50931,207727096905,261755784437,193911488514
51382187.0598,13974604291,81865454.8233,294751441609,16392982.5412
343466333736,69565938.7033,3805287.9668,13716531.5641,31605491.5871
157428627.63,414808408.41,168701003578,385466037223,107446506096
381081271166,525887636101,204012795462,118469535.68,296919526758
156137551882,141076965623,171783370449,19320209.6555,458323118666
127751120168,63954102.8606,329219919.53,105172576749,48218165.1467
125253280058,542713385372,274979078431,174994263415,101120028855
298367323447,347885304578,212555123052,127815147327,252211572346
39528115.9152,274237026467,78913529.9445,99398049.7707,205689767277
71599101.1501,146240393039,21787927.5262,398855244311,86752366.6969
105536116474,115955921029,151672970925,166050752608,388924974818
152706389.42,18659115.2185,17528568.4789,19620888.1963,28981973.6047
29270593.8308,245132103905,32895229.8902,212608388564,234071835476
244919782809,27934065.6284,324511403287,10616757.0398,1972946.23397
153751312045,10885748.2219,92317119.1168,165806066362,92709573.1865
158641697792,59614537.2103,49167536.0341,12495712.8689,156219754204
83369926236,95641203.9347,40315311368,161067250.63,225709175161
29460693.4244,102320583398,241731333422,114165456571,117633717906
418736779786,14024521.1002,39486989.8984,51893036.1435,282121745348
65462408.8472,84487274.5897,62180376.9909,264379747104,717589.564036
193585918094,155337934821,98089131.5009,85863282.1951,305930894616
197635832876,267495263811,176088255402,230428175.54,165643731074
23948339.0118,306969958733,439956673103,302949916579,-9375215.24326
206983403685,66872489.4174,142129494663,245106825781,23994327.0369
160013053.43,15515182.6087,299517632626,218157094758,11022458.8524
22115934.6189,132616896633,8685405.3695,16749898.3365,165075639263
216823576341,418316024.19,28434961.4482,345156770192,248249092346
343910281347,628120259167,120984198149,-5350937.15736,133909966187
274135755853,289352848123,27032221.2506,69812006.6949,-31886931278
271311882007,470298.41113,194099924091,198880708559,284223609332
175893988489,552152819289,176528647441,170418170579,96295104.9126
21782967.8849,59498345946,132172542247,241121419413,17222222.1124
242974384869,61915391.1842,255914338338,-95557769.9525,468883915753
205034565.97,228103464144,-2179380.96107,9808288.6183,198126700923
154748905035,226263413246,214236767835,-257594.730904,197703631483
234355571734,339259507971,0.0,218998141.86,310039701273
197863643147,38498451.0361,23346519.0206,116354103654,311795441.53
189287165942,132037602.17,28395094.0227,-12964977.7172,123721927.04
39868182.2523,64659992.6507,180849791709,171457226.56,90109479.0779
103089655641,314363321791,58965000934,198919056337,69144123.6104
165421376456,140553534022,41930273.72,366370911783,235933551.52
123657891053,189878969566,241494825384,128429512088,250960885518
122286955173,103220506392,24723702.4399,281316006643,202897809102
224993207237,91485172.4351,28060844527,76087419.1508,238420458.51
29707710.3081,53627249.2532,159109054932,437525522302,264112009082
128389744.06,-66175870.9673,150536204764,176005324227,182434821469
172556841469,353232533296,311406252937,14153996.4782,15205657.2511
296869955942,1600656.39195,94325287.6042,68916575.9362,97057480604
75236702.8869,89623573.8276,161962259684,190824980199,53650171.7685
457191130236,243007374053,306486523884,48887420.6841,3435881.12263
-2490959.25375,567157328475,321162470945,459648502566,327543208.48
25049781.9096,223938759625,36122568042,15402720.2409,5731658.15489
13275206.9316,82074848.1722,264146996203,62785051.1828,27285403.3557
108900012369,26886327.8475,59108142.3532,87953840.2188,131373899779
144856729126,66512052.1613,208428525534,86935486.4249,71263984.3142
189827637259,213645440479,131003480889,442603942708,371630707642
211991726728,222817589819,287859395.71,346634174901,236737046233
15816341.4553,246256191567,368970654856,4754789.36448,13927546.4798
-8183734.76892,161433805.99,325843328186,191377181973,213861551357
148990518198,39017873.5963,24975890.8506,394926516167,354343364002
108565585434,46628689163,156639018126,-74210093.2814,37423145.9502
39536676.5998,277000776.08,143128004938,101976473955,291679080833
48448013.1542,84603836.2122,127361099988,74723513.6337,142757704.88
150338624785,102486665933,237242073901,267424067.89,142244101928
363975108574,26521028.1544,327747098128,324246812.38,175025593359
167123640622,6759138.01122,221553140993,20670656.5762,70851253314
2402936.84156,241646463589,456371631166,147124516493,143212997107
47100136.3574,141141429161,58489574.1701,17201915.7388,0.0
95216416.5262,462183265209,197737752458,129705106184,146093566201
217301860228,55333317.5074,2338970.11429,226212837.72,14667523.3413
186933491026,373945511637,370366435262,104315937239,265885904543
54616168.7861,166018189454,69822429.7204,142128596129,233179706227
265490045677,38783804.3495,168861216599,133992531417,479951300631
1678031.9887,219265706778,698267825606,162678391623,623196448245
249176162523,188223486048,62898562.9659,28225235.1519,123416744867
22892263.6845,266542379305,-12620408.9215,-5819915.96488,258098634142
146190206005,538656629897,23126599162,1513076.87788,229164795.78
267136428706,193700085569,32886357964,119905775241,426554344654
440072218.36,96612585.2479,3533579.16335,59161747.6117,-7845937.64698
114154995059,58163821.1086,-2617100.2749,115070166739,33743212.0501
52890294.9489,215505267623,92541257.4669,243023001194,269845466212
119656759.89,12757458.0349,278336255533,252843035378,566573188878
33318969.5366,65300812.2996,122660554547,527482957847,67545198.6001
7242930.80827,-8001853.39213,26504427.5346,71939972.4075,251939643268
39963147.9825,115872363355,339641020125,71769516.4381,140177854697
21578482.8783,79825179.8114,162578123787,105422484834,-12558740.1148
42504546.8428,144794287804,29001363.8714,23589919.0487,122608355914
209451132717,13464823.7288,94085106.9581,58129079113,166703771245
172128336402,-24915001.4213,91298659.6194,162674558.7,314990113351
228802021295,284991114937,86336283.7934,435291443482,265794075426
41880838.6136,1157940.46374,52156434.6491,190815994389,14313415.4597
-8748531.89296,272524758321,210719139719,30161056.1393,131732391233
33530402.1572,217432056829,143847871071,16020464.4091,282484571.59
283198653.09,187872084345,356921850467,-13269073.7715,206940450839
136091829.92,336675620663,77896156144,438178583031,62759758.1065
94448714.6242,17751674.7077,120181908863,179648805827,498032083785
196430449867,217226109974,202981084287,73013494.0874,89705764642
239971868147,192812891678,202809543948,-6660929.00579,144515480421
55783448.8259,322583688827,282595320552,105648068.44,-64021716.8843
135421941384,60902331.2354,215480206919,169735385072,148171690.1
251697087977,45736437.8104,302942093325,113210971606,129255196077
327240790682,45656886.8026,369580371111,22142317.9502,74531552.3074
187580671804,67386657.5271,293407612227,152997407887,164453176916
198208167718,31949582.7218,243940158625,23955667.1062,273264949415
109445202261,60536618.2375,170334523401,113975883894,105681569602
582498267369,113891822768,-22632076841,109859103041,60820309.2435
280891661834,312444345639,80648281.1971,94236488.8191,55735785.8383
4672407.50413,107179488794,76423049.9798,405003469.63,190776107.31
542141329252,49079004.0406,29528634.9127,358289016407,414094803196
97307011.0248,-19730239.0146,73178715.1664,174687908.83,223273054264
276064443.06,342755842919,115419528695,14963246.0718,38674005.0467
491457706169,66990920.0329,73571123.5658,135984544496,208335991578
247135632539,146092887612,284533686605,-19176556.1696,346704902843
337046037913,-13368469.1323,28081396.3129,419123180728,112652251087
261596639939,187847001532,362297689985,264341308.22,24977631.8038
89408256.1857,114924984065,204081693.45,105651908079,256195971979
107190543056,160159644402,4605512.88507,266117688371,-50033306.6137
170742931164,109402843758,60755627.5561,55420999.2323,154650371964
240972959361,221711731.86,-30481616.5171,177797061766,199747532764
61398256.6815,102800498444,20970684.9492,195060549948,244071931198
74581505.0159,183982889951,124172866.21,-34330797.7222,74254674.2235
27123856.9641,152007931802,103372876484,79374670271,137947573153
-1911428.23144,61501635.6549,36988923.8679,237469404545,47382584.9479
252269982532,59616880.6731,112068008437,325908450.53,263546425518
347020071093,204755938998,165689632346,179243594431,107881569.29
91397930.9436,85493220.5243,304600416412,89297034.1967,4107130.50003
217315679848,23487420.2196,140384613649,120525246667,182679947476
194187905041,8898335.43289,-26052605.3451,288883196165,20344421.4369
-32671632.7878,293590438528,-20012834.4232,218166089194,7490587.87997
